Date;Time;CO(GT);PT08.S1(CO);NMHC(GT);C6H6(GT);PT08.S2(NMHC);NOx(GT);PT08.S3(NOx);NO2(GT);PT08.S4(NO2);PT08.S5(O3);T;RH;AH
2004-05-12 00:00:00;21:00:00;1.6;984;;6.866943662;851;112;959.25;101;1452;817;16.75;45.64999962;0.863582796
2004-05-12 00:00:00;22:00:00;1.3;970.25;;5.196702979;773.25;87;1025.75;91;1425.25;657.75;16.12499976;52;0.945952001
2004-05-12 00:00:00;23:00:00;1.3;987.3333333;;5.741922235;799.6666667;86;988.6666667;88;1462;658;15.46666686;57.06666565;0.996012169
2004-05-13 00:00:00;00:00:00;1.6;1003;;6.534918634;836.25;98;948.5;96;1455.25;747.5;16.17499971;50.17500019;0.915620773
2004-05-13 00:00:00;01:00:00;1.2;933;;4.682892422;747.25;62;1045;75;1405;568.5;16.44999981;50.52499962;0.938036865
2004-05-13 00:00:00;02:00:00;0.6;859;;2.51089447;620.25;32;1200.5;47;1315.5;445;16.17499995;52.75;0.962610789
2004-05-13 00:00:00;03:00:00;0.4;814.5;;1.421816109;538;26.5;1412.25;36;1272.25;379.25;16.04999995;53.69999981;0.972289092
2004-05-13 00:00:00;04:00:00;0.4;792;;1.022414599;501.25;21;1410.625;25;1252;353.75;16.17499995;53;0.967172925
2004-05-13 00:00:00;05:00:00;0.4;835;;1.684144182;559.75;41;1409;49;1317;406.5;16.17499995;53.69999981;0.979946904
2004-05-13 00:00:00;06:00:00;1;974.5;;4.462938156;735.75;86;1069.25;85;1459;611.25;15.89999962;55.25000095;0.990971035
2004-05-13 00:00:00;07:00:00;2;1132.5;;9.442716439;956.5;174;815.25;106;1651.75;943.75;16.17499995;55.62499905;1.015075341
2004-05-13 00:00:00;08:00:00;3.6;1347.25;;17.89979636;1236.5;264;645.25;136;1984.25;1328.25;16.0250001;59.25;1.0710943
2004-05-13 00:00:00;09:00:00;2.4;1121.75;;10.59815535;999.75;211;782.5;119;1663.25;1084.5;16.60000038;55.60000038;1.041994229
2004-05-13 00:00:00;10:00:00;2.4;1151.75;;10.99124194;1014;208;773.75;122;1714.25;1139.25;17.42499971;51.79999924;1.022040284
2004-05-13 00:00:00;11:00:00;1.6;1020.25;;7.217572132;866.25;139;906.5;90;1553.5;798.5;17.64999962;49.69999981;0.994414551
2004-05-13 00:00:00;12:00:00;1.9;1065.5;;8.693735632;927.25;138;846.25;97;1608.25;804;17.1500001;52.77499962;1.023602593
2004-05-13 00:00:00;13:00:00;2.4;1105;;11.05386549;1016.25;142;789.25;98;1735.5;930.25;18.19999981;49.59999943;1.026828553
2004-05-13 00:00:00;14:00:00;1.7;1056;;7.874591345;894;131;891;93;1575.5;770.5;19.52500057;45.02500057;1.011366149
2004-05-13 00:00:00;15:00:00;2.1;1083.75;;9.790648164;969.75;132;817.75;98;1626;845.25;19.4749999;45.5;1.01890712
2004-05-13 00:00:00;16:00:00;3.1;1287.75;;16.37162401;1191;178;691.25;123;1910.25;1192;19.7750001;44.30000114;1.010436281
2004-05-13 00:00:00;17:00:00;4.6;1389.75;;22.64800195;1368.25;228;605;148;2091.75;1493.5;20.25;43.07499981;1.011428588
2004-05-13 00:00:00;18:00:00;4.5;1374;;20.24598801;1303.25;232;635.75;148;2035.5;1457;20.29999971;44.40000057;1.045724659
2004-05-13 00:00:00;19:00:00;3.9;1377.75;;21.65486807;1341.75;204;611.5;133;2075.75;1488.5;19.7750001;47.875;1.091978232
2004-05-13 00:00:00;20:00:00;4.6;1428.25;;21.19301258;1329.25;250;593.75;141;2101.75;1601.5;19.14999962;52.32499981;1.148594612
2004-05-13 00:00:00;21:00:00;3.3;1335.5;;15.86436153;1175.5;208;655.5;131;1890.5;1467.75;18.2249999;54.67499924;1.133643983
2004-05-13 00:00:00;22:00:00;2.7;1233.5;;11.96807001;1048.5;158;746.25;121;1733.25;1273.5;17.79999971;54.95000076;1.109742244
2004-05-13 00:00:00;23:00:00;3.3;1300;;17.38113491;1221.25;197;648.25;123;1945.75;1401;17.5;56.37499905;1.117506702
2004-05-14 00:00:00;00:00:00;2.5;1246.25;;15.02880627;1149.5;152;653.5;107;1873;1353.5;17.27499962;57.80000019;1.129827958
2004-05-14 00:00:00;01:00:00;2.1;1140.5;;11.06780243;1016.75;112;740.25;104;1690;1188.25;16.80000019;57.49999905;1.091158083
2004-05-14 00:00:00;02:00:00;1.3;1014.25;;6.918207216;853.25;75;882.5;91;1538;974.75;16.29999971;57;1.048352409
2004-05-14 00:00:00;03:00:00;1;938.25;;5.106145386;768.75;74.5;978;89;1462.75;816.25;16.1500001;56.32499981;1.026238428
2004-05-14 00:00:00;04:00:00;1.1;988.25;;6.052793316;814.25;74;908.25;87;1512;920.5;15.5250001;59.92499924;1.049752652
2004-05-14 00:00:00;05:00:00;1.2;983.25;;6.451625978;832.5;116;894.25;102;1523.5;1012.25;15.95000005;58.25000095;1.048067469
2004-05-14 00:00:00;06:00:00;1.5;1033;;8.437536944;917;118;882.25;95;1616.75;905.25;17.17499971;52.34999943;1.016942301
2004-05-14 00:00:00;07:00:00;3.7;1387.5;;22.78058792;1371.75;272;601;140;2105.25;1448.75;18.4749999;49.375;1.039692742
2004-05-14 00:00:00;08:00:00;3.5;1512.25;;18.19310906;1530;265;526.75;139;2325.75;1725.25;19.95000029;45.64999962;1.052433316
2004-05-14 00:00:00;09:00:00;3.3;1147.75;;13.6056302;1103.75;258;723;138;1712.75;1301;20.9749999;37.94999981;0.931283719
2004-05-14 00:00:00;10:00:00;2.5;1095.25;;11.12362503;1018.75;186;814.5;113;1618.25;1180.75;22.7750001;32.42500019;0.886981391
2004-05-14 00:00:00;11:00:00;1.9;986.5;;10.03671847;979;130;922.75;101;1514.75;961.75;25.50000048;25.55000019;0.821759132
2004-05-14 00:00:00;12:00:00;2;984;;10.5366476;997.5;134;905.25;97;1523.25;862.25;25.9000001;23.5999999;0.777105128
2004-05-14 00:00:00;13:00:00;2.5;1072;;13.01745782;1084.25;148;843;114;1621.5;1017;27.70000029;20.77499962;0.759864591
2004-05-14 00:00:00;14:00:00;2.1;1047.5;;12.52110631;1067.5;147;869.25;110;1572.75;993.25;27.07499981;21.5999999;0.761847605
2004-05-14 00:00:00;15:00:00;2.1;1041.5;;11.39747253;1028.5;123;906.75;103;1540.25;879.25;28.44999981;20.1500001;0.769698822
2004-05-14 00:00:00;16:00:00;2.3;1113;;13.06230808;1085.75;138;881.75;119;1584;925.5;28.05000019;21.92499971;0.818358148
2004-05-14 00:00:00;17:00:00;3;1145.5;;14.87033616;1144.5;162;836.25;126;1647;1010.5;27.57500029;22.3499999;0.811562172
2004-05-14 00:00:00;18:00:00;4.1;1238.75;;19.13225458;1272;214;748;144;1790.25;1380.25;25.19999981;24.2750001;0.767068692
2004-05-14 00:00:00;19:00:00;4.5;1302;;21.79425177;1345.5;230;706.25;164;1879.5;1698.25;24.57500029;25.07499981;0.763605704
2004-05-14 00:00:00;20:00:00;3.5;1181.25;;16.10896117;1183;191;792.25;148;1711.25;1432.25;23.07499981;27.19999981;0.757544892
2004-05-14 00:00:00;21:00:00;2.1;1067.5;;11.63852426;1037;128;869.25;119;1566.75;1217;22.04999971;28.57500029;0.748330149
2004-05-14 00:00:00;22:00:00;2.3;1135;;12.43307727;1064.5;138;802.5;111;1630;1317.25;20.80000019;34.45000076;0.836456259
2004-05-14 00:00:00;23:00:00;1.9;1121.25;;10.38693841;992;126;844.25;115;1504.5;1254.5;20.37499952;35.30000067;0.835208483
2004-05-15 00:00:00;00:00:00;1.9;1131;;9.652146551;964.5;107;842.75;103;1519.75;1223.25;19.09999943;38.29999924;0.838149346
2004-05-15 00:00:00;01:00:00;1.2;947;;5.696332872;797.5;67;964.25;81;1395.25;930;17.99999952;40.45000076;0.827099134
2004-05-15 00:00:00;02:00:00;1;935;;5.446649917;785.5;55;963.75;71;1389.25;953.75;17.42499971;43.35000038;0.855317517
2004-05-15 00:00:00;03:00:00;1.1;941;;5.586509611;792.25;51.5;975.25;64.5;1396.75;888.75;14.82500005;50.64999962;0.848895204
2004-05-15 00:00:00;04:00:00;0.8;867.25;;4.420432137;733.5;48;1043;58;1324.25;808;14.5999999;51.37499905;0.848855544
2004-05-15 00:00:00;05:00:00;0.5;838.5;;2.77194445;637.5;33;1170.75;44;1271.25;643.25;15.72500014;46.94999981;0.832883735
2004-05-15 00:00:00;06:00:00;0.6;872.5;;3.879278572;704;41;1090.5;49;1322.25;756;15.25;49.67500114;0.855230933
2004-05-15 00:00:00;07:00:00;1.4;1064.75;;9.061727425;941.75;106;889.5;68;1575.75;1066.75;16.0250001;47.37500095;0.856423519
2004-05-15 00:00:00;08:00:00;2.6;1186.5;;13.59801948;1103.5;208;726.5;108;1720.5;1390.75;17.5999999;43.34999943;0.864672174
2004-05-15 00:00:00;09:00:00;2.8;1249.25;;15.81563316;1174;193;711.5;117;1773.5;1486;20.27499962;37.44999981;0.88069195
2004-05-15 00:00:00;10:00:00;2.6;1156.5;;12.66102673;1072.25;191;802.25;127;1652.5;1327.25;23.07499981;30.25;0.842490189
2004-05-15 00:00:00;11:00:00;1.6;988.25;;8.612148272;924;113;1015.25;93;1462.75;835.25;25.0250001;24.20000029;0.756839996
2004-05-15 00:00:00;12:00:00;1.7;1024.75;;9.39716489;954.75;111;997.25;94;1456.5;833.75;25.5999999;23.5250001;0.76109585
2004-05-15 00:00:00;13:00:00;1.7;996.75;;9.190126573;946.75;106;997.75;87;1459.5;815;25.5250001;22.625;0.728754745
2004-05-15 00:00:00;14:00:00;1.3;916.25;;6.37429751;829;82;1123.5;75;1332.75;621;26.12500048;21.05000019;0.702349607
2004-05-15 00:00:00;15:00:00;1.4;965;;8.272660143;910.3333333;79;1055.666667;81;1389;643.3333333;28.16666667;19.43333308;0.730268833
2004-05-15 00:00:00;16:00:00;1.4;984.5;;8.080705308;902.5;90;1059.25;86;1436.5;711.5;27.42500019;20.5;0.737927292
2004-05-15 00:00:00;17:00:00;1.7;1026;;8.518416854;920.25;104;1037;97;1454.5;745.75;26.04999971;22.67499971;0.753248572
2004-05-15 00:00:00;18:00:00;2.3;1125.25;;11.04689983;1016;148;910.25;117;1563.5;990.75;23.75;27.0999999;0.785800367
2004-05-15 00:00:00;19:00:00;2.5;1159;;12.11257276;1053.5;158;877.75;120;1603;1046;23.0250001;28.7249999;0.797626893
2004-05-15 00:00:00;20:00:00;3.3;1283.5;;15.01292704;1149;234;779.75;149;1725;1303.75;21.74999952;31.84999943;0.819138075
2004-05-15 00:00:00;21:00:00;2.2;1101;;10.2314019;986.25;163;852.25;124;1573.5;1099.5;20.87500048;33.19999981;0.809787652
2004-05-15 00:00:00;22:00:00;1.6;1101;;9.856896793;972.25;95;878.5;97;1551.75;1001.25;20.1500001;34.34999943;0.801653033
2004-05-15 00:00:00;23:00:00;2.6;1182.5;;11.98969828;1049.25;146;761.75;112;1594.25;1290.25;19.57499981;36.95000076;0.832530458
2004-05-16 00:00:00;00:00:00;2.3;1132.25;;10.49572725;996;102;822;95;1563.75;1205;18.14999962;40.89999962;0.844103984
2004-05-16 00:00:00;01:00:00;1.5;998.25;;7.055703791;859.25;90;919.25;88;1449.75;1044.75;17.04999995;43.27499962;0.834128629
2004-05-16 00:00:00;02:00:00;0.9;910.5;;4.601079631;743;41;1051.75;54;1369.75;739.25;16.7249999;43.37500095;0.819264636
2004-05-16 00:00:00;03:00:00;0.8;874.5;;4.178247547;720.5;35.5;1082.75;48.5;1327.5;683.25;15.87499976;44.72500038;0.800933649
2004-05-16 00:00:00;04:00:00;0.6;807.75;;2.649509562;629.5;30;1233.5;43;1256.25;573;15.2249999;45.54999924;0.782975759
2004-05-16 00:00:00;05:00:00;0.4;792;;2.20807676;599.25;32;1261.75;45;1234.75;564.25;13.4749999;50.10000038;0.770567067
2004-05-16 00:00:00;06:00:00;0.4;821.5;;1.951846202;580.5;34;1325.75;47;1256.25;602.25;14.17499995;49.89999962;0.80252537
2004-05-16 00:00:00;07:00:00;0.8;918.25;;4.192061416;721.25;57;1068.5;58;1353.25;784.75;13.7750001;51.40000057;0.805852409
2004-05-16 00:00:00;08:00:00;0.9;975.25;;5.201753847;773.5;73;1000.75;69;1393;878;16.30000019;45.05000019;0.828566274
2004-05-16 00:00:00;09:00:00;1.6;1046.75;;8.22142084;908.25;119;912.5;89;1458.25;981.25;19.22499943;35.42500067;0.78121195
2004-05-16 00:00:00;10:00:00;2;1052.5;;9.784033779;969.5;138;930;105;1472.5;991;25.5;21.05000019;0.677026586
2004-05-16 00:00:00;11:00:00;1.6;1017.25;;7.941026771;896.75;96;1013.25;92;1399.5;780.25;28.2249999;19;0.716397479
2004-05-16 00:00:00;12:00:00;1.4;1020.75;;7.748421496;888.75;80;1022;82;1405.25;683.75;29.4749999;19.77499962;0.801260178
2004-05-16 00:00:00;13:00:00;0.9;940.75;;4.794557234;753;45;1173.25;56;1311.25;467.5;30.55000019;19.37500048;0.834783035
2004-05-16 00:00:00;14:00:00;0.9;991.25;;5.252377522;776;45;1121.75;60;1375;468;29.94999981;22.04999971;0.918069477
2004-05-16 00:00:00;15:00:00;1.2;1117;;7.124884256;862.25;54;995;64;1476;529.75;31.5;21.92500019;0.996983143
2004-05-16 00:00:00;16:00:00;1.4;1217;;9.190126573;946.75;66;887;85;1566.25;647.75;31.20000029;24.57499981;1.098658986
2004-05-16 00:00:00;17:00:00;1.9;1248.25;;10.11708373;982;95;880.25;107;1617;745.75;30.42500019;26.5250001;1.134737157
2004-05-16 00:00:00;18:00:00;1.8;1241.5;;9.87016937;972.75;99;856;106;1631.5;818.5;26.7750001;33.47499943;1.160210468
2004-05-16 00:00:00;19:00:00;2.7;1403.25;;15.0605862;1150.5;147;747;125;1820.25;1124.75;25.47500038;37.35000038;1.199512963
2004-05-16 00:00:00;20:00:00;2.4;1238;;10.57079973;998.75;129;833.25;118;1648.25;1013.25;23.67499971;39.42499924;1.138082456
2004-05-16 00:00:00;21:00:00;1.6;1092.75;;7.026963567;858;96;975.25;95;1494.5;816;22.89999962;37.00000095;1.019741828
2004-05-16 00:00:00;22:00:00;1.4;1033.75;;5.860115706;805.25;92;1030.25;97;1416.25;750;20.75;36.25;0.877489784
2004-05-16 00:00:00;23:00:00;1.4;934;;5.633465103;794.5;88;1097.75;93;1327.5;672.5;20.25;28.4749999;0.668611238
2004-05-17 00:00:00;00:00:00;1.4;912.5;;5.431203339;784.75;89;1109.75;85;1272.75;692;19.60000038;26.4749999;0.59742996
2004-05-17 00:00:00;01:00:00;0.9;835.25;;3.650423146;691;52;1265.25;67;1182.25;517.25;19.0999999;25.92500019;0.567337416
2004-05-17 00:00:00;02:00:00;0.5;773.25;;1.78856319;568;25;1213.5625;37;1113.25;392.25;18.42499971;27.62499952;0.579907997
2004-05-17 00:00:00;03:00:00;0.4;771.25;;1.358497285;532.5;26.5;1161.875;38.5;1110.25;360;17.375;30.2249999;0.594502632
2004-05-17 00:00:00;04:00:00;0.45;804.75;;1.378510742;534.25;28;1110.1875;40;1112.25;409;16.27500057;34.07499981;0.625731077
2004-05-17 00:00:00;05:00:00;0.5;929.75;;3.525377165;683.75;65;1058.5;75;1220.25;779;15.8499999;36.54999924;0.653508072
2004-05-17 00:00:00;06:00:00;1.3;1008.5;;7.038453655;858.5;132;944.25;102;1420;1016;16.0250001;38.05000019;0.687850436
2004-05-17 00:00:00;07:00:00;2.6;1196;;14.43043645;1130.5;216;775.25;113;1674.75;1243.25;17.57499981;34.97499943;0.696539219
2004-05-17 00:00:00;08:00:00;2;1009.5;;8.934099266;936.75;180;944.75;142;1443.5;949.25;18.54999971;31.24999952;0.661087081
2004-05-17 00:00:00;09:00:00;1.8;989.75;;8.618412577;924.25;140;973.75;90;1403.5;860.5;19.82500029;28.50000048;0.65204686
2004-05-17 00:00:00;10:00:00;1.7;987.75;;8.462388031;918;141;1007.25;94;1393;850.25;22.29999971;24.05000019;0.639380387
2004-05-17 00:00:00;11:00:00;1.5;979.25;;8.270607965;910.25;123;1028;92;1395.75;788;24.1500001;21.72499943;0.645115699
2004-05-17 00:00:00;12:00:00;1.9;1028.5;;10.13050449;982.5;129;949.5;97;1470.25;879.25;25.07500029;20.7750001;0.651646529
2004-05-17 00:00:00;13:00:00;1.7;984;;9.138674498;944.75;115;990;88;1423;747;25.80000067;19.52499962;0.639157439
2004-05-17 00:00:00;14:00:00;1.5;984.75;;8.493495695;919.25;104;1027.75;86;1387;699.75;26.25000048;18.875;0.634409573
2004-05-17 00:00:00;15:00:00;1.7;980.75;;7.682679549;886;129;1054;99;1362.5;695;25.7750001;18.5999999;0.607983413
2004-05-17 00:00:00;16:00:00;1.7;1020;;9.029748042;940.5;138;1015.5;95;1425;756.25;25.67500019;19.4000001;0.630416271
2004-05-17 00:00:00;17:00:00;2.4;1106.25;;13.4007785;1097;135;901.75;105;1552;941;26.72499943;17.0999999;0.59094145
2004-05-17 00:00:00;18:00:00;3.1;1153.25;;15.62943352;1168.25;163;842;121;1644;1020.75;24.32499981;19.7750001;0.59334474
2004-05-17 00:00:00;19:00:00;3.4;1214.75;;17.80578696;1233.75;180;795.5;125;1735;1167.25;23.52499962;20.75;0.593656732
2004-05-17 00:00:00;20:00:00;3;1093.75;;12.65364598;1072;170;887.75;122;1544.75;1104.5;21.97500038;24.0250001;0.626335584
2004-05-17 00:00:00;21:00:00;1.2;943.5;;6.429491571;831.5;72;1072.25;81;1349.5;711.75;21.07500029;26.24999952;0.648089414
2004-05-17 00:00:00;22:00:00;1.2;963.75;;7.101792129;861.25;69;1013.5;73;1398.25;734.5;20.85000038;28.79999971;0.701400344
2004-05-17 00:00:00;23:00:00;1.3;1003.25;;7.357560375;872.25;79;987.5;80;1439;851;20.20000029;31.20000029;0.730364496
2004-05-18 00:00:00;00:00:00;1;913.75;;5.216919;774.25;53;1091.25;65;1322.75;706.25;19.95000029;31.50000048;0.726213587
2004-05-18 00:00:00;01:00:00;0.4;839;;2.35020689;609.25;36;1275.75;59;1285.5;642.5;20.75;32.27499962;0.781268481
2004-05-18 00:00:00;02:00:00;0.3;829.75;;1.965170872;581.5;30;1309.5;50;1264.25;608;19.95000029;34.5;0.795376774
2004-05-18 00:00:00;03:00:00;0.2;812.25;;1.232833918;521.25;22.5;1412.75;36.5;1233;469;21.20000029;32.875;0.81783012
2004-05-18 00:00:00;04:00:00;0.35;831.5;;1.525073307;546.75;15;1319.5;23;1253.75;468.75;18.32499981;39.99999905;0.8345133
2004-05-18 00:00:00;05:00:00;0.5;903.25;;3.064050914;656;38;1155.25;37;1361.25;618;17.0250001;44.64999962;0.859291134
2004-05-18 00:00:00;06:00:00;0.9;1021.666667;;6.279108841;824.6666667;68;930.6666667;54;1487.333333;930.6666667;17.13333384;45.33333333;0.878354309
2004-05-18 00:00:00;07:00:00;2.7;1378;;19.29980907;1276.75;192;628.25;94;1970;1519;17.125;46.52500057;0.900975337
2004-05-18 00:00:00;08:00:00;2.95;1352;;16.96689214;1206.875;346;484.25;139;1864.75;2053.75;18.82500029;39.72499943;0.854744867
2004-05-18 00:00:00;09:00:00;3.2;1326;;14.63397521;1137;225;718.75;115;1759.5;1549.75;20.25;38.10000038;0.894612414
2004-05-18 00:00:00;10:00:00;2.4;1215.25;;12.34531315;1061.5;199;793.75;119;1650.25;1381;25.25;27.0250001;0.856488557
2004-05-18 00:00:00;11:00:00;1.9;1138.25;;11.02601408;1015.25;140;853.75;103;1604.25;1115.25;27.44999981;22.80000067;0.821912497
2004-05-18 00:00:00;12:00:00;2.7;1243.75;;15.43614147;1162.25;162;765.25;123;1735.25;1188.5;29.95000029;20.0250001;0.833757012
2004-05-18 00:00:00;13:00:00;2.9;1261;;17.00269059;1210;173;735.75;126;1768.5;1199.75;30.875;19.12500048;0.83938396
2004-05-18 00:00:00;14:00:00;2;1181.5;;12.48439536;1066.25;121;818;106;1663;964.5;30.625;20.1500001;0.871888451
2004-05-18 00:00:00;15:00:00;2.3;1207.5;;13.81180535;1110.5;133;783;127;1652.5;1018.25;32.19999981;18.94999981;0.896433887
2004-05-18 00:00:00;16:00:00;1.9;1158.25;;10.07686694;980.5;96;861.5;105;1572.75;774.5;31.72499943;19.5;0.898064217
2004-05-18 00:00:00;17:00:00;3;1345.5;;19.33516304;1277.75;141;700.5;130;1873.25;1193.25;30.85000038;20.5250001;0.899550422
2004-05-18 00:00:00;18:00:00;4.4;1442.75;;22.73319792;1370.5;221;664.25;160;1987.75;1425;27.47499943;24.6500001;0.889894569
2004-05-18 00:00:00;19:00:00;4.7;1440.25;;25.54100805;1442.75;232;634.5;162;2067.75;1594;25.75;27.0250001;0.882076747
2004-05-18 00:00:00;20:00:00;3.4;1231.75;;15.79129295;1173.25;174;750.75;135;1749.75;1283.5;23.6500001;29.95000029;0.863280025
2004-05-18 00:00:00;21:00:00;2.4;1159.25;;12.31611736;1060.5;138;811.75;122;1648.25;1173.75;22.17500019;33.375;0.880639748
2004-05-18 00:00:00;22:00:00;1.2;1081.25;;8.744106167;929.25;65;910;75;1518.25;936.5;21.10000038;36.47499943;0.901902291
2004-05-18 00:00:00;23:00:00;1.7;1082.5;;8.282924286;910.75;107;883.25;96;1507;984.5;20.17500019;38.57500076;0.901630056
2004-05-19 00:00:00;00:00:00;1.2;1069.25;;7.706558078;887;70;859;84;1541.5;1040.5;19.32499981;42.97500038;0.953546659
2004-05-19 00:00:00;01:00:00;0.7;939.75;;4.233619587;723.5;44;1012.25;68;1407;866.5;19.17499971;43.625;0.95909197
2004-05-19 00:00:00;02:00:00;0.5;900.5;;3.015836303;653;41;1094;65;1367;822;18.42500019;45.72500038;0.959865869
2004-05-19 00:00:00;03:00:00;0.3;847.75;;1.830431226;571.25;37;1224.25;58.5;1297.25;623.75;18.69999981;44.27500057;0.945334797
2004-05-19 00:00:00;04:00:00;0.3;845.5;;2.183593389;597.5;33;1210.75;52;1332.25;668.5;16.32500005;51.40000057;0.946838828
2004-05-19 00:00:00;05:00:00;0.3;848;;2.194072011;598.25;32;1219.25;46;1318;628.25;16.99999952;49.22499943;0.945861116
2004-05-19 00:00:00;06:00:00;0.7;980.25;;5.748949732;800;46;983.25;54;1461.5;809.5;16.35000014;52.09999943;0.961238204
2004-05-19 00:00:00;07:00:00;3.1;1408.25;;20.88137859;1320.75;173;618.25;94;2043.75;1494.75;16.37500024;53.375;0.986305477
2004-05-19 00:00:00;08:00:00;3.85;1441.625;;21.44504603;1336;320;489.75;155;2024.625;2017.5;18.55000019;46.80000019;0.99004406
2004-05-19 00:00:00;09:00:00;4.6;1475;;22.00871347;1351.25;294;625.25;165;2005.5;1696;21.0250001;41.05000019;1.010418566
2004-05-19 00:00:00;10:00:00;2.6;1262.25;;13.37054284;1096;182;771.75;134;1710.5;1339.5;26.375;28.90000057;0.978496953
2004-05-19 00:00:00;11:00:00;2.1;1155.75;;11.54610349;1033.75;154;813.25;122;1640;1123;27.72499943;26.3499999;0.965174073
2004-05-19 00:00:00;12:00:00;2;1191.5;;13.38565703;1096.5;118;796.25;113;1688;971;30.0999999;22.0999999;0.928070531
2004-05-19 00:00:00;13:00:00;2.2;1232.75;;15.15609765;1153.5;116;746;115;1739.5;999.75;31;22.94999981;1.014436248
2004-05-19 00:00:00;14:00:00;2.1;1208;;12.97267335;1082.75;121;792;118;1702;891.25;31;22.64999962;1.001175635
2004-05-19 00:00:00;15:00:00;2.3;1214.5;;13.98847771;1116.25;116;783.5;125;1715.25;851.75;31.57499981;21;0.95898085
2004-05-19 00:00:00;16:00:00;2.5;1251;;15.50850581;1164.5;144;747.25;135;1774.25;974.5;30.37500048;24.67499971;1.052590697
2004-05-19 00:00:00;17:00:00;3.4;1357.75;;19.32632196;1277.5;176;689.25;149;1898.5;1192;28.8499999;26.2750001;1.027078995
2004-05-19 00:00:00;18:00:00;4.3;1378.75;;21.91535925;1348.75;214;645;162;1960.75;1372.75;26.42500019;30.05000019;1.020415192
2004-05-19 00:00:00;19:00:00;3.8;1379;;21.06445436;1325.75;191;659.25;151;1960.75;1306.75;24.70000029;31.5250001;0.967159436
2004-05-19 00:00:00;20:00:00;3.8;1372.75;;18.41628435;1251.5;205;669.5;154;1889;1325;22.94999981;36.47500038;1.008288084
2004-05-19 00:00:00;21:00:00;2;1197;;9.26107416;949.5;110;822.75;118;1591.5;918;20.80000019;41.82499886;1.015523405
2004-05-19 00:00:00;22:00:00;1.7;1238.25;;9.004199247;939.5;95;814.75;103;1622.25;877;19.67500019;47.05000019;1.066610811
2004-05-19 00:00:00;23:00:00;2;1254.75;;9.612729264;963;126;780.75;122;1664.5;1023.5;18.94999981;52.17499924;1.131299763
2004-05-20 00:00:00;00:00:00;1.5;1164.25;;8.22142084;908.25;90;821;102;1573.5;1018.5;18.45000029;50.12500095;1.053857342
2004-05-20 00:00:00;01:00:00;0.8;1046;;5.812362009;803;48;899.5;73;1490;822.75;18;52.97499943;1.083203378
2004-05-20 00:00:00;02:00:00;0.5;956;;3.145131871;661;38;1042.5;59;1398;701;18.375;51.70000076;1.081946625
2004-05-20 00:00:00;03:00:00;0.3;885.25;;1.743937263;564.5;26;1217;42.5;1328.5;541.5;19.79999971;46.22499943;1.055957711
2004-05-20 00:00:00;04:00:00;0.3;876.5;;1.555140641;549.25;14;1265.25;26;1316.75;462.75;19.57500029;47.65000057;1.073615078
2004-05-20 00:00:00;05:00:00;0.3;924.75;;2.343010741;608.75;26;1168.25;35;1363;533.25;17.29999995;54.05000019;1.058171615
2004-05-20 00:00:00;06:00:00;0.9;1086;;6.557206903;837.25;83;884.5;68;1552.5;905.75;15.77500033;58.97500038;1.049501395
